Dih1,Dih2,Dih3,Dih4,Dih5,Dih6,Dih7,Dih8,Dih9,Dih10,Dih11,Dih12,Dih13,Dih14,Dih15,Dih16,Dih17,Dih18,Dih19,Dih20,Dih21,Dih22,Dih23,Dih24,Dih25,Dih26,Dih27,Dih28,Dih29,Dih30,Dih31,Dih32,Dih33,Dih34,Dih35,Dih36,Dih37,Dih38,Dih39,Dih40,Dih41,Dih42,Dih43,Dih44,Dih45,Dih46,Dih47,Dih48,Dih49,Dih50,Dih51,Dih52,Dih53,Dih54,Dih55,Dih56,Dih57,Dih58,Dih59,Dih60,Dih61,Dih62,Dih63,Dih64,Dih65,Dih66,Dih67,Dih68,Dih69,Dih70,Dih71,Dih72,Dih73,Dih74,Dih75,Dih76,Dih77,Dih78,Dih79,Dih80,Dih81,Dih82,Dih83,Dih84,Dih85,Dih86,Dih87,Dih88,Dih89,Dih90,Dih91,Dih92,Dih93,Dih94,Dih95,Dih96,Dih97,Dih98,Dih99,Dih100,Dih101,Dih102,Dih103,Dih104,Dih105,Dih106,Dih107,Dih108,Dih109,Dih110,Dih111,Dih112,Dih113,Dih114,Dih115,Dih116,Dih117,Dih118,Dih119,Dih120,Dih121,Dih122,Dih123,Dih124,Dih125,Dih126,Dih127,Dih128,Dih129,Dih130,Dih131,Dih132,Dih133,Dih134,Dih135,Dih136,Dih137,Dih138,Dih139,Dih140,Dih141,Dih142,Dih143,Dih144,Dih145,Dih146,Dih147,Dih148,Dih149,Dih150,Dih151,Dih152,Dih153,Dih154,Dih155,Dih156,Dih157,Dih158,Dih159,Dih160,Dih161,Dih162,Dih163,Dih164,Dih165,Dih166,Dih167,Dih168,Dih169,Dih170,Dih171,Dih172,Dih173,Dih174,Dih175,Dih176,
-0.0113,-179.9598,179.1439,-0.8046,0.1944,-179.6341,-178.9771,1.1944,-68.9994,57.4373,174.7392,110.1434,-123.4199,-6.1181,179.8844,-0.3612,-0.1673,179.5871,179.4299,0.2559,-0.3226,-179.4966,-179.2301,0.5592,0.5334,-179.6774,0.0388,-179.5325,179.2754,-0.2959,-64.918,66.1535,-179.493,115.8945,-113.034,1.3195,0.0298,178.9712,179.5985,-1.4601,0.1975,-179.4238,-178.7704,1.6082,-88.3247,40.2419,157.0186,90.5951,-140.8384,-24.0616,-0.4807,179.7351,179.1362,-0.648,-0.3924,-178.5609,179.3901,1.2216,0.0116,179.8374,178.189,-1.9852,80.7471,-153.3729,-36.1363,-97.3908,28.4893,145.7259,-171.4411,-49.3833,65.3365,62.4864,-175.4558,-60.7361,-55.1806,66.8773,-178.403,173.0223,-66.8565,52.9965,-61.552,58.5692,178.4221,55.9197,176.0409,-64.1061,175.5473,-64.5583,56.055,54.024,173.9184,-65.4683,-61.6004,58.294,178.9073,-54.872,68.8342,-175.9735,173.4604,-62.8334,52.3589,59.5997,-176.6941,-61.5018,171.1652,-68.5231,51.9724,-56.3163,63.9954,-175.5091,57.2273,177.5391,-61.9654,-176.6412,-56.8176,63.1849,58.6523,178.476,-61.5215,-56.7257,63.098,-176.8995,65.1099,-172.0257,-57.5869,-64.1664,58.698,173.1368,-179.8491,-56.9846,57.4542,174.305,-65.9961,54.6874,-57.1554,62.5435,-176.773,57.8309,177.5297,-61.7868,-179.4386,-59.9142,61.1648,58.458,177.9824,-60.9385,-57.2225,62.3019,-176.6191,-171.1723,-48.7455,65.8125,61.8015,-175.7717,-61.2137,-54.1362,68.2906,-177.1514,168.5532,-72.0152,49.0154,-66.4387,52.9929,174.0235,50.3581,169.7897,-69.1797,175.7953,-64.3249,56.3167,53.6122,173.4919,-65.8665,-62.0694,57.8103,178.4519,
0.0588,-179.908,179.161,-0.8058,0.0823,-179.932,-179.0373,0.9485,-68.8057,57.6209,174.9211,110.2788,-123.2946,-5.9944,179.8205,-0.2181,-0.2127,179.7487,179.8222,0.3737,-0.1389,-179.5874,-179.7276,0.2409,0.235,-179.7965,-0.0532,-179.9225,179.4372,-0.4321,-65.3866,65.884,-179.8406,115.1562,-113.5731,0.7022,0.1441,179.8308,-179.9869,-0.3002,-0.0387,-179.9007,-179.7246,0.4134,-65.002,61.3121,178.4971,114.6752,-119.0108,-1.8257,-0.1475,179.8849,179.7131,-0.2545,-0.111,-179.6462,179.8563,0.3211,-0.0534,179.9609,179.5177,-0.4679,-65.268,65.9119,-179.7644,115.1904,-113.6297,0.694,-171.4589,-49.4035,65.33,62.4984,-175.4463,-60.7128,-55.2036,66.8518,-178.4147,173.0648,-66.8255,53.0374,-61.5182,58.5914,178.4544,55.9846,176.0942,-64.0428,175.5308,-64.5796,56.0436,54.0088,173.8984,-65.4784,-61.6203,58.2694,178.8925,-55.3578,68.3336,-176.4374,172.7485,-63.5601,51.6689,58.9709,-177.3377,-62.1087,170.7131,-68.9904,51.562,-56.6541,63.6424,-175.8052,56.8413,177.1378,-62.3097,-176.881,-57.0593,62.8778,58.4328,178.2546,-61.8084,-56.9713,62.8504,-177.2125,-171.6604,-49.7629,65.1444,62.6685,-175.4339,-60.5267,-55.2248,66.6728,-178.4199,173.6057,-66.1742,53.6282,-60.9564,59.2637,179.0661,56.7142,176.9344,-63.2633,175.3574,-64.7656,55.8715,54.0248,173.9018,-65.461,-61.5822,58.2948,178.9319,-55.183,68.5237,-176.2665,173.014,-63.2794,51.9305,59.1699,-177.1235,-61.9136,170.7817,-68.9309,51.6276,-56.6611,63.6263,-175.8152,56.8905,177.178,-62.2636,-176.8005,-56.9697,62.9631,58.5246,178.3554,-61.7119,-56.8925,62.9383,-177.129,
0.7156,-179.1748,179.2079,-0.6825,-0.8054,178.916,-179.3262,0.3952,-68.3864,58.0222,175.3019,110.0742,-123.5172,-6.2375,179.928,0.1567,-0.1818,-179.9531,-179.5725,0.9214,0.1973,-179.3087,179.1038,-0.9784,-0.6739,179.2439,0.3331,-179.8315,179.8769,-0.2877,-65.769,65.568,179.8268,114.7169,-113.9461,0.3127,-0.3606,179.2346,179.8045,-0.6003,-0.1606,179.2928,-179.7547,-0.3014,-64.5846,61.7248,178.8839,114.9985,-118.6921,-1.533,0.6668,-179.2482,-178.783,1.3019,0.9022,-179.5866,-179.1836,0.3275,-0.0088,-179.7286,-179.5747,0.7055,-86.7148,47.8106,161.6841,92.8086,-132.666,-18.7924,-171.4798,-49.4258,65.3124,62.5321,-175.4139,-60.6757,-55.1762,66.8778,-178.384,173.0839,-66.8003,53.045,-61.4905,58.6254,178.4707,56.0168,176.1326,-64.0221,175.5196,-64.5889,56.0323,54.0029,173.8944,-65.4844,-61.6275,58.264,178.8852,-55.0123,68.7009,-176.0921,172.9972,-63.2896,51.9173,59.2619,-177.0248,-61.8179,170.6285,-69.0736,51.4821,-56.6392,63.6588,-175.7855,56.7956,177.0935,-62.3508,-176.7623,-56.936,62.9934,58.515,178.3412,-61.7293,-56.8645,62.9618,-177.1088,-171.6266,-49.7406,65.1791,62.7304,-175.3836,-60.464,-55.1578,66.7282,-178.3522,173.7299,-66.041,53.7426,-60.8084,59.4208,179.2044,56.8596,177.0888,-63.1277,175.3609,-64.7582,55.8749,54.0385,173.9193,-65.4476,-61.5659,58.3149,178.9481,68.005,-168.8371,-55.0844,-68.6587,54.4992,168.2519,179.2667,-57.5753,56.1774,155.4523,-85.5406,36.6369,-69.7074,49.2996,171.4772,42.1155,161.1226,-76.6999,179.7907,-60.6344,60.7341,57.5136,177.0885,-61.543,-57.6455,61.9294,-176.7021,
0.1445,-179.831,179.1652,-0.8103,-0.034,179.9263,-179.0734,0.8869,-68.6358,57.7873,175.0861,110.3656,-123.2113,-5.9125,179.8393,-0.1548,-0.1852,179.8207,179.886,0.3901,-0.1199,-179.6158,-179.9411,0.0542,0.0646,-179.9401,0.0632,-179.8882,179.5974,-0.3539,-65.3786,65.8792,-179.8266,115.1176,-113.6246,0.6696,0.0517,179.7151,-179.997,-0.3337,-0.1109,179.9239,-179.7733,0.2615,-64.7322,61.58,178.7553,114.9208,-118.767,-1.5917,0.0532,-179.942,-179.982,0.0228,0.0485,179.9878,-179.9563,-0.0171,-0.0609,179.979,179.9952,0.035,-66.4804,65.5458,179.7723,113.4597,-114.5141,-0.2875,-171.4268,-49.3746,65.3577,62.5404,-175.4074,-60.6751,-55.1598,66.8924,-178.3754,173.0453,-66.8407,53.0112,-61.5373,58.5767,178.4286,55.9618,176.0758,-64.0723,175.5228,-64.5845,56.036,54.0061,173.8988,-65.4807,-61.6244,58.2683,178.8888,-55.1751,68.5084,-176.2685,172.9293,-63.3872,51.8358,59.1453,-177.1712,-61.9482,170.702,-69.007,51.5454,-56.6737,63.6173,-175.8303,56.8208,177.1118,-62.3359,-176.7995,-56.9747,62.9621,58.5209,178.3458,-61.7175,-56.8836,62.9413,-177.122,-171.6334,-49.7318,65.179,62.7113,-175.3871,-60.4764,-55.1809,66.7207,-178.3685,173.7111,-66.0598,53.7232,-60.8375,59.3916,179.1746,56.8282,177.0573,-63.1597,175.3514,-64.7721,55.8621,54.0172,173.8937,-65.4721,-61.5858,58.2907,178.9249,-165.1912,-44.1509,71.2927,63.002,-175.9578,-60.5142,-51.6633,69.377,-175.1794,167.7003,-71.4873,48.8179,-60.56,60.2525,-179.4424,53.8999,174.7123,-64.9825,174.9525,-65.2213,55.406,54.6146,174.4409,-64.9318,-60.5765,59.2497,179.877,
0.7425,-179.5063,179.4851,-0.7636,-0.124,179.7322,-178.8907,0.9655,-69.5045,56.9239,174.2446,109.2185,-124.3531,-7.0324,179.4326,-0.3113,-0.318,179.9381,-179.1333,1.3249,0.6085,-178.9332,178.7908,-0.7247,-0.9621,179.5225,0.0725,-179.9913,179.6487,-0.4151,-65.9744,65.1648,179.5189,114.4772,-114.3836,-0.0295,-0.3878,179.2499,179.6761,-0.6861,0.004,179.5733,-179.6326,-0.0633,-64.8518,61.466,178.6351,114.7748,-118.9073,-1.7382,0.6638,-179.8328,-178.9001,0.6033,1.3036,178.2241,-178.1959,-1.2754,-0.8945,179.2516,-177.842,2.304,149.0038,-85.5635,31.6909,-34.1217,91.311,-151.4347,-171.4707,-49.4119,65.2968,62.4402,-175.501,-60.7923,-55.2239,66.8349,-178.4564,172.9699,-66.9365,52.9441,-61.6165,58.4772,178.3577,55.8518,175.9455,-64.174,175.5373,-64.5728,56.0496,54.0094,173.8993,-65.4783,-61.618,58.2719,178.8943,-55.4462,68.2185,-176.5506,172.7959,-63.5394,51.6915,58.9475,-177.3878,-62.1569,170.8866,-68.8134,51.7211,-56.6276,63.6724,-175.7931,56.9309,177.2309,-62.2346,-176.8789,-57.059,62.8785,58.4787,178.2986,-61.7639,-56.9411,62.8788,-177.1838,-171.6556,-49.7611,65.1442,62.6723,-175.4331,-60.5279,-55.2238,66.6707,-178.4241,173.6036,-66.1793,53.6259,-60.9492,59.2679,179.0731,56.734,176.9511,-63.2437,175.3528,-64.771,55.8643,54.0239,173.9,-65.4646,-61.5828,58.2934,178.9287,-61.3679,63.4872,177.5536,173.4747,-61.6702,52.3962,57.4095,-177.7353,-63.6689,175.4544,-64.7137,54.8184,-56.6242,63.2077,-177.2603,58.006,177.8379,-62.6301,-177.723,-58.0605,61.7728,57.301,176.9635,-63.2032,-57.7225,61.94,-178.2267,
0.3042,-179.8104,179.3232,-0.7914,0.1235,-179.725,-178.9146,1.2369,-69.3378,57.1,174.4136,109.6666,-123.8956,-6.582,179.4946,-0.4134,-0.3905,179.7015,-179.9749,0.5332,-0.0676,-179.5595,179.7608,0.1093,-0.1504,-179.8019,0.2347,-179.8976,179.7648,-0.3675,-65.3596,65.7797,-179.8713,115.1411,-113.7196,0.6294,-0.1707,179.402,179.962,-0.4653,-0.0658,179.9137,-179.6372,0.3423,-64.7366,61.5833,178.7549,114.8229,-118.8572,-1.6856,0.221,179.8643,-179.7583,-0.115,0.2873,-178.6702,-179.3531,1.6894,-0.4137,179.4324,178.5446,-1.6093,78.0581,-154.345,-37.9798,-100.8785,26.7184,143.0837,-171.4996,-49.4478,65.2689,62.408,-175.5402,-60.8235,-55.2565,66.7953,-178.488,172.9241,-66.9685,52.9049,-61.6582,58.4492,178.3226,55.8125,175.9199,-64.2067,175.529,-64.5789,56.036,54.0091,173.9012,-65.4839,-61.6183,58.2738,178.8887,-55.2538,68.4203,-176.3552,172.9979,-63.328,51.8965,59.1413,-177.1846,-61.9601,170.9437,-68.7549,51.7717,-56.5594,63.742,-175.7314,57.0021,177.3035,-62.1699,-176.7658,-56.9403,63.0021,58.5772,178.4027,-61.6549,-56.8396,62.9859,-177.0717,-171.6362,-49.7409,65.1751,62.692,-175.4127,-60.4967,-55.2036,66.6917,-178.3923,173.6723,-66.1039,53.6954,-60.8702,59.3536,179.1529,56.8039,177.0277,-63.1731,175.3471,-64.7777,55.859,54.0148,173.89,-65.4732,-61.59,58.2852,178.9219,64.4841,-172.8371,-57.9238,-64.5394,58.1394,173.0527,-178.885,-56.2062,58.7071,172.9046,-67.7417,53.5228,-59.2959,60.0578,-178.6777,55.5282,174.8818,-63.8536,-177.8596,-58.2738,62.6579,60.2459,179.8317,-59.2366,-55.4579,64.1279,-174.9404,
-0.0715,179.9648,179.0218,-0.9419,0.1572,-179.6554,-178.9537,1.2337,-69.3881,57.053,174.3669,109.6917,-123.8672,-6.5534,179.7924,-0.2742,-0.244,179.6894,179.4883,-0.0353,-0.4445,-179.9681,-179.4873,0.539,0.4484,-179.5252,0.1502,-179.8609,179.7096,-0.3016,-65.0814,66.0514,-179.5888,115.3881,-113.4791,0.8807,0.1445,179.7305,-179.8443,-0.2584,-0.1396,-179.9061,-179.7243,0.5092,-64.8186,61.4985,178.6786,114.7545,-118.9284,-1.7483,-0.1561,179.817,179.6078,-0.4192,-0.4626,-178.5447,179.5646,1.4824,0.1128,179.9224,178.2048,-1.9855,80.622,-153.5043,-36.2582,-97.4288,28.4449,145.6911,-171.479,-49.4141,65.2932,62.4052,-175.5299,-60.8225,-55.2478,66.8171,-178.4755,172.9194,-66.9877,52.8953,-61.6621,58.4309,178.3139,55.8062,175.8992,-64.2179,175.513,-64.5955,56.0203,53.9823,173.8738,-65.5104,-61.6398,58.2517,178.8675,-55.5822,68.0511,-176.6876,172.6687,-63.698,51.5633,58.8066,-177.5602,-62.2989,170.8687,-68.8361,51.7056,-56.6885,63.6066,-175.8516,56.8985,177.1937,-62.2646,-176.9311,-57.1038,62.8285,58.4626,178.29,-61.7777,-56.9825,62.8448,-177.2229,-171.5756,-49.6806,65.2367,62.7533,-175.3518,-60.4344,-55.1509,66.744,-178.3386,173.7262,-66.0447,53.7427,-60.8192,59.41,179.1973,56.8574,177.0866,-63.1261,175.348,-64.7767,55.8597,54.0156,173.8909,-65.4727,-61.5885,58.2868,178.9231,-171.2514,-48.8276,65.7318,61.7217,-175.8545,-61.2951,-54.2099,68.214,-177.2266,168.5263,-72.0443,48.9902,-66.4769,52.9525,173.9871,50.3139,169.7433,-69.2221,175.746,-64.3736,56.2704,53.5672,173.4476,-65.9085,-62.116,57.7644,178.4084,
0.0526,-179.905,179.1458,-0.8118,0.0783,-179.9328,-179.0328,0.9561,-68.8574,57.5668,174.8717,110.218,-123.3578,-6.0528,179.8136,-0.2191,-0.2288,179.7385,179.8242,0.4074,-0.143,-179.5598,-179.7597,0.2583,0.2086,-179.7733,-0.0184,-179.945,179.4439,-0.4827,-65.3434,65.8979,-179.8092,115.2313,-113.5273,0.7655,0.1112,179.4372,-179.9618,-0.6358,-0.0391,179.9715,-179.3539,0.6568,119.2841,-115.313,1.8165,-61.416,63.9869,-178.8836,-0.1183,179.8631,179.8711,-0.1475,-0.1378,-179.664,179.881,0.3548,-0.0329,179.9783,179.5302,-0.4586,-65.3286,65.9048,-179.7975,115.1384,-113.6283,0.6694,-171.4804,-49.4263,65.3059,62.4745,-175.4714,-60.7392,-55.2206,66.8335,-178.4343,173.0299,-66.8642,53.0045,-61.5586,58.5472,178.4159,55.9377,176.0436,-64.0877,175.5094,-64.6023,56.0225,53.9864,173.8747,-65.5005,-61.6471,58.2411,178.866,-55.2188,68.4806,-176.3029,172.9122,-63.3884,51.8282,59.1064,-177.1942,-61.9776,170.7665,-68.9424,51.6107,-56.6218,63.6692,-175.7777,56.8973,177.1884,-62.2585,-176.8273,-57.0018,62.9394,58.4874,178.3128,-61.7459,-56.9198,62.9056,-177.1531,-60.9124,62.1738,176.973,173.4175,-63.4963,51.3028,56.5504,179.6366,-65.5642,175.5449,-64.7548,55.1828,-58.0166,61.6837,-178.3787,58.6341,178.3345,-61.7279,-179.0759,-59.29,60.6768,58.1156,177.9016,-62.1317,-57.6968,62.0892,-177.9441,-55.0823,68.631,-176.1787,173.05,-63.2367,51.9537,59.2455,-177.0412,-61.8509,170.706,-69.0171,51.5412,-56.6712,63.6058,-175.836,56.8395,177.1164,-62.3253,-176.784,-56.9594,62.9794,58.528,178.3526,-61.7086,-56.8685,62.956,-177.1052,
0.7947,-179.0815,179.165,-0.7112,-0.951,178.7775,-179.3537,0.3749,-69.1639,57.2503,174.5485,109.1724,-124.4134,-7.1152,-179.9653,0.2495,-0.0893,-179.8744,-179.6162,0.9751,0.1676,-179.2411,178.9396,-1.1832,-0.8514,179.0258,0.4665,-179.7631,179.9213,-0.3083,-65.8512,65.4472,179.7268,114.7313,-113.9703,0.3093,-0.3807,178.7523,179.8476,-1.0194,-0.3648,179.0971,-179.4823,-0.0204,120.9693,-113.5712,3.4968,-59.9311,65.5284,-177.4037,0.9672,-178.9058,-178.4955,1.6315,1.0468,-179.4452,-179.0813,0.4266,0.0221,-179.7048,-179.5417,0.7314,-87.643,46.8062,160.758,91.8779,-133.6729,-19.7211,-171.5022,-49.4445,65.2783,62.4716,-175.4708,-60.748,-55.2271,66.8306,-178.4467,172.9664,-66.9375,52.9373,-61.6224,58.4738,178.3485,55.88,175.9761,-64.1491,175.522,-64.5877,56.0356,53.9985,173.8888,-65.4879,-61.6373,58.2529,178.8763,-55.0447,68.6628,-176.1277,173.0055,-63.287,51.9225,59.234,-177.0585,-61.849,170.7306,-68.9657,51.5837,-56.586,63.7177,-175.733,56.8878,177.1915,-62.2591,-176.7492,-56.9217,63.0127,58.5435,178.3709,-61.6946,-56.8472,62.9802,-177.0854,-60.9328,62.1301,176.9762,173.3912,-63.5459,51.3002,56.5398,179.6028,-65.5512,175.7934,-64.4053,55.4518,-57.6953,62.1059,-178.037,58.9397,178.7409,-61.402,-179.0794,-59.2769,60.67,58.0936,177.8961,-62.157,-57.7224,62.08,-177.9731,67.9034,-168.9275,-55.1053,-68.7812,54.3879,168.2102,179.1178,-57.7131,56.1092,154.8059,-86.3013,35.9479,-70.4664,48.4264,170.6756,41.4073,160.3001,-77.4507,-179.8816,-60.2589,61.0914,57.8183,177.441,-61.2087,-57.4027,62.2199,-176.4298,
0.1609,-179.8349,179.0629,-0.9329,-0.0563,179.9344,-178.9804,1.0102,-69.7352,56.6878,174.0228,109.1457,-124.4313,-7.0963,179.8053,-0.1642,-0.1988,179.8316,179.9308,0.4559,-0.0999,-179.5748,179.9896,0.0611,0.0191,-179.9094,0.0831,-179.9318,179.5987,-0.4162,-65.455,65.7695,-179.919,115.0625,-113.713,0.5985,0.0189,179.2539,-179.9662,-0.7313,-0.106,179.7947,-179.3282,0.5725,119.5679,-115.0408,2.0843,-61.2268,64.1645,-178.7104,0.0867,-179.9871,-179.814,0.1122,0.0364,179.9135,-179.8893,-0.0122,-0.0407,179.9687,-179.9275,0.0819,-66.5985,65.4739,179.6854,113.2805,-114.6471,-0.4356,-171.515,-49.4478,65.2568,62.3993,-175.5335,-60.8289,-55.2927,66.7746,-178.5209,172.8877,-67.0268,52.8668,-61.7315,58.354,178.2476,55.7675,175.8529,-64.2535,175.5169,-64.5967,56.0308,53.983,173.8693,-65.5031,-61.6512,58.2352,178.8627,-55.3306,68.3396,-176.422,172.8112,-63.5187,51.7197,58.996,-177.3339,-62.0955,170.7736,-68.9307,51.6207,-56.6558,63.6398,-175.8087,56.8776,177.1733,-62.2753,-176.8203,-56.9947,62.9469,58.5184,178.344,-61.7145,-56.9004,62.9251,-177.1333,-60.8502,62.2283,177.0274,173.5006,-63.4209,51.3782,56.6308,179.7093,-65.4916,175.6131,-64.6782,55.2406,-57.9491,61.7595,-178.3216,58.7045,178.4131,-61.668,-179.0621,-59.2725,60.693,58.1313,177.921,-62.1136,-57.6754,62.1142,-177.9203,-165.2787,-44.2171,71.2005,62.8426,-176.0958,-60.6782,-51.7847,69.2769,-175.3054,167.4691,-71.7437,48.5839,-60.7516,60.0357,-179.6368,53.6781,174.4653,-65.2072,174.9535,-65.2157,55.4135,54.6002,174.4309,-64.9398,-60.5687,59.262,179.8912,
0.7574,-179.4761,179.3717,-0.8618,-0.1369,179.7219,-178.7791,1.0797,-70.517,55.9174,173.2792,108.0763,-125.4893,-8.1276,179.4152,-0.3249,-0.3509,179.909,-179.1802,1.3212,0.5578,-178.9408,178.7778,-0.7141,-0.9713,179.5369,0.1321,-179.9846,179.6691,-0.4475,-65.9002,65.2015,179.5775,114.5946,-114.3038,0.0723,-0.3945,178.8792,179.7215,-1.0048,-0.0528,179.4386,-179.3146,0.1767,119.8474,-114.8092,2.3309,-60.9069,64.4366,-178.4234,0.7273,-179.7937,-178.7618,0.7173,1.2946,178.2207,-178.1814,-1.2553,-0.8851,179.2583,-177.8381,2.3054,149.1531,-85.4245,31.86,-33.9663,91.4562,-151.2594,-171.5031,-49.4387,65.2506,62.3508,-175.5848,-60.8955,-55.3035,66.7609,-178.5498,172.7825,-67.1522,52.7671,-61.8342,58.2311,178.1504,55.6236,175.6889,-64.3917,175.5092,-64.6019,56.0181,53.9751,173.864,-65.516,-61.6599,58.229,178.849,-55.1716,68.5174,-176.2794,173.0982,-63.2127,51.9905,59.2221,-177.0888,-61.8856,170.9198,-68.7918,51.7468,-56.6076,63.6809,-175.7806,56.9682,177.2566,-62.2048,-176.7661,-56.9417,63.0055,58.5728,178.3973,-61.6556,-56.8382,62.9862,-177.0666,-60.8808,62.1707,177.0079,173.5436,-63.4048,51.4324,56.6286,179.6802,-65.4826,175.761,-64.5075,55.4083,-57.87,61.8614,-178.2228,58.8356,178.5671,-61.5171,-179.0636,-59.2703,60.6913,58.1553,177.9486,-62.0898,-57.6894,62.1039,-177.9345,-61.3846,63.4924,177.5439,173.4549,-61.6681,52.3835,57.3942,-177.7288,-63.6772,175.3961,-64.7829,54.7311,-56.67,63.1509,-177.335,57.9242,177.7451,-62.7408,-177.6932,-58.0377,61.8055,57.3125,176.968,-63.1888,-57.702,61.9535,-178.2033,
0.2974,-179.8689,179.1973,-0.969,0.1044,-179.7168,-178.8183,1.3605,-70.5077,55.9345,173.2843,108.3765,-125.1813,-7.8315,179.4641,-0.4017,-0.3693,179.765,-179.8958,0.5733,-0.0311,-179.562,179.6882,0.1171,-0.1822,-179.7533,0.2361,-179.9715,179.8031,-0.4046,-65.4579,65.6612,-179.975,115.0048,-113.8761,0.4877,-0.2145,179.0048,179.992,-0.7887,-0.0176,179.8306,-179.2243,0.6239,119.0763,-115.5692,1.5884,-61.7345,63.62,-179.2225,0.2094,179.7703,-179.6382,-0.0773,0.2554,-178.7252,-179.3027,1.7167,-0.3756,179.4427,178.6061,-1.5756,78.0653,-154.3464,-38.0083,-100.8953,26.6931,143.0312,-171.5412,-49.4732,65.221,62.2977,-175.6343,-60.9402,-55.3517,66.7163,-178.5896,172.79,-67.1405,52.7806,-61.8196,58.2499,178.1709,55.6451,175.7146,-64.3644,175.5407,-64.5725,56.046,54.0028,173.8896,-65.492,-61.6344,58.2523,178.8708,-55.3721,68.2815,-176.4807,172.8975,-63.449,51.7888,59.0175,-177.329,-62.0911,170.9707,-68.7279,51.8066,-56.5853,63.7162,-175.7493,57.0126,177.3141,-62.1514,-176.8946,-57.0683,62.874,58.485,178.3113,-61.7464,-56.9531,62.8732,-177.1845,-60.9924,62.0698,176.9075,173.4014,-63.5365,51.3012,56.4938,179.556,-65.6064,175.7147,-64.5485,55.3667,-57.9244,61.8125,-178.2724,58.7699,178.5067,-61.5781,-179.1171,-59.3249,60.6249,58.1031,177.8953,-62.1549,-57.7453,62.0469,-178.0033,64.4935,-172.826,-57.9032,-64.5365,58.144,173.0668,-178.843,-56.1625,58.7603,172.9055,-67.7493,53.5251,-59.2779,60.0673,-178.6583,55.5339,174.8791,-63.8465,-177.8237,-58.2353,62.6934,60.2803,179.8688,-59.2025,-55.4102,64.1782,-174.893,
-0.1514,179.7001,177.7336,-2.4149,0.1637,-179.3844,-177.8095,2.6424,-92.1386,34.2925,152.3338,85.7369,-147.832,-29.7907,179.7828,-0.2216,-0.0689,179.9268,179.6383,0.2392,-0.3573,-179.7564,-179.6515,0.5845,0.3443,-179.4197,0.1558,-179.909,179.6012,-0.4636,-65.2076,65.8808,-179.752,115.3851,-113.5265,0.8407,0.065,179.3127,-179.8706,-0.6229,-0.0797,-179.9817,-179.3155,0.7826,118.9834,-115.671,1.4925,-61.7981,63.5475,-179.2891,-0.1253,179.6329,179.7763,-0.4655,-0.5762,-178.864,179.6668,1.3789,0.2028,179.7433,178.4983,-1.9612,80.6514,-153.4797,-36.2521,-97.6073,28.2616,145.4892,-171.5992,-49.4161,65.0869,61.1906,-176.6263,-62.1233,-56.2108,65.9722,-179.5248,169.9539,-70.4695,50.1236,-64.9241,54.6525,175.2456,52.255,171.8315,-67.5754,175.4613,-64.6846,55.9398,53.7289,173.583,-65.7926,-62.0025,57.8516,178.476,-55.3717,68.3029,-176.4605,172.9263,-63.3992,51.8374,59.0391,-177.2864,-62.0497,170.9534,-68.7546,51.7851,-56.6217,63.6703,-175.79,56.991,177.283,-62.1772,-176.8674,-57.0386,62.8967,58.5007,178.3294,-61.7352,-56.9442,62.8846,-177.18,-61.0502,61.9985,176.8449,173.3495,-63.6018,51.2446,56.439,179.4877,-65.6658,175.719,-64.5391,55.3665,-57.9317,61.8103,-178.2842,58.7668,178.5088,-61.5857,-179.1525,-59.3604,60.586,58.0828,177.8749,-62.1787,-57.7702,62.0219,-178.0317,-171.1886,-48.7462,65.7925,61.7809,-175.7767,-61.238,-54.1299,68.3125,-177.1488,168.6265,-71.9436,49.0923,-66.3785,53.0514,174.0873,50.4157,169.8456,-69.1185,175.6859,-64.4393,56.2027,53.4808,173.3557,-66.0023,-62.1793,57.6955,178.3375,
